battery_percent,battery_voltage,flight_mode,landed_state,heading,altitude,latitude,longitude,timestamp,elapsed_seconds,elapsed_minutes,easting,northing
56.000000240000006,22.11600113,stabilized,in_air,-162.3749542,14.63300037,40.6333104,-8.6604227,1596200580638,66.575,1.1095833333333334,-11.870069594005034,25.461559550464177
55.000001190000006,22.09500122,stabilized,in_air,-162.5651398,14.52800083,40.6333099,-8.6604226,1596200580839,66.776,1.1129333333333333,-11.855262268219484,25.35157157028831
55.000001190000006,22.09500122,stabilized,in_air,-162.8549042,14.42800045,40.6333094,-8.6604228,1596200581041,66.978,1.1162999999999998,-11.866116907108273,25.24483891491946
55.000001190000006,22.09500122,stabilized,in_air,-163.1404877,14.31900024,40.633309,-8.6604232,1596200581243,67.18,1.1196666666666668,-11.891624607911762,25.140875632336876
55.000001190000006,22.09500122,stabilized,in_air,-162.9776001,14.18900108,40.6333088,-8.6604237,1596200581443,67.38,1.123,-11.921001037364173,25.040479440289623
53.99999619,22.06800079,stabilized,in_air,-162.8223114,13.96800041,40.6333089,-8.6604246,1596200581648,67.58500000000001,1.1264166666666668,-11.970415940754512,24.90727901482703
53.99999619,22.06800079,stabilized,in_air,-162.5216522,13.88900089,40.6333089,-8.660425,1596200581849,67.786,1.1297666666666666,-11.99501230420777,24.856633093173954
53.99999619,22.06800079,stabilized,in_air,-162.3208771,13.6420002,40.6333091,-8.6604262,1596200582051,67.988,1.1331333333333333,-12.065538120627865,24.715305517315688
53.99999619,22.06800079,stabilized,in_air,-162.013916,13.48700047,40.6333089,-8.6604268,1596200582251,68.188,1.1364666666666667,-12.100474014659452,24.598877555015655
53.99999619,22.06800079,stabilized,in_air,-161.5380402,13.3390007,40.6333086,-8.6604274,1596200582452,68.389,1.1398166666666665,-12.13726600351696,24.47842754162406
52.99999714,22.01000023,stabilized,in_air,-161.0683594,13.21700096,40.633308,-8.6604278,1596200582653,68.59,1.1431666666666667,-12.163454036752185,24.34908986365943
52.99999714,22.01000023,stabilized,in_air,-160.2915344,13.13300037,40.6333075,-8.6604283,1596200582854,68.791,1.1465166666666666,-12.201205921818,24.25267358216817
52.99999714,22.01000023,stabilized,in_air,-159.7602081,13.07400036,40.6333069,-8.6604289,1596200583057,68.994,1.1499,-12.251202111227682,24.16380491016959
52.99999714,22.01000023,stabilized,in_air,-159.4688721,13.02700043,40.6333062,-8.6604295,1596200583259,69.196,1.1532666666666667,-12.303615876529514,24.07412364235559
52.99999714,22.01000023,stabilized,in_air,-159.5039062,13.01100063,40.6333054,-8.6604301,1596200583460,69.397,1.1566166666666668,-12.360580791941153,23.99582545785362
53.99999619,21.98700142,stabilized,in_air,-159.3953705,13.02300072,40.6333043,-8.6604306,1596200583661,69.598,1.1599666666666666,-12.41553318977456,23.909938760171176
